region,kids,advertiser_id,advertiser_name,brand_id,brand_name
FI,0,1207840,VCBS - Finland - Adult (Promo),272242,Special Ops: Lioness (Promo) (FI)
FI,0,1207840,VCBS - Finland - Adult (Promo),269042,Spin City (Promo) (FI)
FI,0,1207840,VCBS - Finland - Adult (Promo),269034,Star Trek: The Next Generation (Promo) (FI)
FI,0,1207840,VCBS - Finland - Adult (Promo),269035,The Hills (Promo) (FI)
FI,0,1207840,VCBS - Finland - Adult (Promo),343118,The Running Man (Promo) (FI)
FI,0,1207840,VCBS - Finland - Adult (Promo),269036,Walker Texas Ranger (Promo) (FI)
FI,1,1209280,VCBS - Finland - Kids (Promo),269044,Aku Ankka - Kids (Promo) (FI)
FI,1,1209280,VCBS - Finland - Kids (Promo),351625,Barbapapa - Kids (Promo) (FI)
FI,1,1209280,VCBS - Finland - Kids (Promo),269046,Blaze Ja Monsterikoneet - Kids (Promo) (FI)
FI,1,1209280,VCBS - Finland - Kids (Promo),351753,Casagrandes - Kids (Promo) (FI)
FI,1,1209280,VCBS - Finland - Kids (Promo),309150,Dora - Kids (Promo) (FI)
FI,1,1209280,VCBS - Finland - Kids (Promo),269045,HS Lasten Uutiset - Kids (Promo) (FI)
FI,1,1209280,VCBS - Finland - Kids (Promo),351394,Kamp Koral - Kids (Promo) (FI)
FI,1,1209280,VCBS - Finland - Kids (Promo),323706,Loud House - Kids (Promo) (FI)
FI,1,1209280,VCBS - Finland - Kids (Promo),351406,Nick - Kids (Promo) (FI)
FI,1,1209280,VCBS - Finland - Kids (Promo),269048,Paavo Pesusieni - Kids (Promo) (FI)
FI,1,1209280,VCBS - Finland - Kids (Promo),269047,Paw Patrol - Kids (Promo) (FI)
FI,1,1209280,VCBS - Finland - Kids (Promo),351766,Purple & Brown - Kids (Promo) (FI)
FI,1,1209280,VCBS - Finland - Kids (Promo),351603,Rubble & Crew - Kids (Promo) (FI)
FI,1,1209280,VCBS - Finland - Kids (Promo),336085,Smurfs - Kids (Promo) (FI)
FI,1,1209280,VCBS - Finland - Kids (Promo),344416,SpongeBob - Kids (Promo) (FI)
FI,1,1209280,VCBS - Finland - Kids (Promo),269049,TMNT: Mutant Mayhem - Kids (Promo) (FI)
FI,1,1209280,VCBS - Finland - Kids (Promo),351390,Tales of the Teenage Mutant Ninja Turtles - Kids - (Promo) (FI)
FI,1,1209280,VCBS - Finland - Kids (Promo),351469,The Really Loud House - Kids (Promo) (FI)
FR,0,1207833,VCBS - France - Adult (Promo),351577,100 Nights of Hero (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),310517,17 Ans Et Maman: Nouveau Chapitre (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),338517,1923 (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),308978,20 Piges (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),341290,A Quiet Place: Day One (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),313788,Abîmes (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),274817,"Adjugé, Vendu! (Promo) (FR)"
FR,0,1207833,VCBS - France - Adult (Promo),269181,Alerte Cobra (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),332615,Alerte a Malibu (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),341056,All The Devils Are Here (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),339516,Alma and the Wolf (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),345846,American Sweatshop (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),350594,Among Us (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),269165,Anime All Day (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),269168,Are You The One? (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),313698,Asie Insolite (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),332484,Aussie Shore (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),352733,Avatar Aang: The Last Airbender (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),316535,Average Joe (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),269164,Awkward (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),347418,BBC Series (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),269177,BET (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),313489,BET Awards (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),272969,BET Soul Train Awards (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),310506,BET: Love & Hip Hop Atlanta (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),307550,Being Mary Jane (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),349460,Best of Actors (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),351096,Better Man (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),317091,Beyblade (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),351806,Billie Eilish Hit Me Hard And Soft: The Tour (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),319165,Black Hamptons (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),323812,Blue Bloods (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),327108,Blue Lock (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),311943,Boruto (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),340233,Brigade Criminelle (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),308251,Broad City (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),269188,Brooklyn Nine Nine (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),272278,C'est pas sorcier (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),344241,Canada Shore (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),316121,Captain Sakura (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),272634,Catfish (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),308690,Caught In The Act: Unfaithful (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),352440,Celebrity Ex on the Beach (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),308256,Celebrity True Crime Story (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),324804,Chainsaw Man (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),333436,Chanel West Coast: 100% Moi (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),334726,Cheers (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),353012,Cine Charme (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),271016,Cine D'Asie (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),350636,Cine Horreur (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),325749,Cine Romance (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),345853,Cine au Femini by Pluto TV (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),336822,Ciné 666 by Pluto TV (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),314075,Ciné Action (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),338128,Ciné Gore & Slasher (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),339206,Ciné Sci-Fi by Pluto TV (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),342110,Ciné Thrillers (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),338136,Ciné Zombies by Pluto TV (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),350633,Ciné by Pluto (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),324925,Classroom Of The Elite (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),314270,Combo Shore (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),269189,Comedy Central (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),269176,Cribs (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),349157,Crimes Sur Le Vif (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),339216,Crutch (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),337630,Dan da Dan (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),315225,Daria (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),317989,Daryl Dixon (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),339975,Dating Naked UK (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),347422,Dawson (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),269182,Detective Conan (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),338847,Dexter: Original Sin (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),347545,Dexter: Resurrection (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),323383,Diane Femme Flick (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),269184,Doctor Who (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),322439,Dr. Stone (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),329140,Drunk History US (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),346859,Dutton Ranch (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),309498,"Désolé, pas désolé (Promo) (FR)"
FR,0,1207833,VCBS - France - Adult (Promo),319172,EMA's (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),269167,EuroNews (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),327320,Ex On The Beach France (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),321642,FIFA+ (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),269175,FailArmy (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),335901,Fairy Tail: 100 Years Quest (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),307212,Fairy Tales & Fruits Basket (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),318394,Faites Entrer L'Accusé (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),343481,Fear Below (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),345117,Fire Country (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),330974,Flashpoint (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),274818,Frenchie Shore (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),309501,Frieren: Beyond Journey's End (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),347550,From (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),323726,Fruit Baskets (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),269190,Game One (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),269161,Gaming TV (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),307096,Geordie Shore (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),343068,Girl Taken (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),316540,Girls Band Cry (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),347479,Gladiator II (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),332667,Guerre & Histoire (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),338833,Happy Face (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),344928,Heart Eyes (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),340590,Highway to Heaven (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),275881,Inazuma Eleven (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),277891,Ink Master (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),326781,Iron Man (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),314009,Isle of MTV Malta (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),317485,JAG (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),312658,Jellyfish Can't Swim In The Night (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),309901,Jersey Shore: Family Vacation (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),272277,Jone: Eden's Zero (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),269178,Just Tattoo of Us (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),325134,K 2000 (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),326783,Kingdom (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),269187,Klutch Academy (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),277410,La Croisiere S'amuse (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),350634,La Moderna (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),338982,Landman (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),323276,Les Anges (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),331904,Les Carnets De L'apothicaire (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),350635,Les Vacances de l'Amour (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),352837,Lioness (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),349541,M.I.A. (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),309500,MTV Brand (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),269170,MTV Classics (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),307879,MTV HITS - Toutes Femmes des Francos (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),275415,MTV Hits (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),269172,MacGyver (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),269162,Made TV (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),322622,Mardi WIll Ferrell (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),272632,Mariés Deux Enfants (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),344080,Marshals (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),331050,Mashle (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),338781,Mayor of Kingstown (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),269171,Melrose Place (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),311636,Mental Health (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),345122,Mike Judge's Beavis & Butt-Head (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),328190,Mission Impossible (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),331576,MobLand (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),327544,Most Haunted (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),306824,Mother! (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),310813,My Hero Academia (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),324810,My True Crime Story (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),325884,NAACP Image Awards (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),340281,NCIS: Sydney (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),349098,NCIS: Tony & Ziva (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),313239,Naruto Shippuden (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),317184,Olive & Tom (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),269183,One Piece (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),307843,Oscar Special Week (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),338850,Ozzy: No Escape From Now (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),351312,PJ (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),330358,PSA Promos (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),313244,Pacific Blue (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),316543,Paramount Channel (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),310505,Paramount Channel - Soiree Bastion à l'ancienne - (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),309275,Paramount Channel - Soiree de la page à l'écran - (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),312668,Paramount Channel - Un Soir à New York (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),325051,Paramount Network (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),318834,Paramount+ (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),345584,Paw Patrol (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),332403,Peche a Haut Risque (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),315218,Plus Belle La Vie (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),269185,Pluto TV (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),321644,Pluto TV 90s Classics (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),309893,Pluto TV Aventure (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),313767,Pluto TV Brand (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),326040,Pluto TV Catastrophe (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),327395,Pluto TV Cine (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),272631,Pluto TV Ciné Rétro (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),269159,Pluto TV Comédie (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),328823,Pluto TV Comédies Cultes (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),309297,Pluto TV Crime (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),269160,Pluto TV Extreme (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),318390,Pluto TV Horreur (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),306724,Pluto TV Love (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),322057,Pluto TV Polar (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),350608,Pluto TV Pride (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),277445,Pluto TV Reality (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),311125,Pluto TV Sci-Fi (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),308747,Pluto TV Sitcom (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),351829,Pluto TV Super Kids (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),329324,Pluto TV Séries Fantastiques (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),326486,Pluto TV Telenovelas (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),272276,Pluto TV Voyage (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),310521,Pluto TV Western (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),349462,Police Judiciaire (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),340776,Predators (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),346152,Primate (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),342306,Regretting You (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),347414,Rex Chien Flic (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),338773,School Spirits (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),272968,Scream (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),347554,Scream 7 (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),352007,September 5 (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),345852,Series Girls Club by Pluto TV (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),345851,Series by Pluto TV (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),308974,Shangri-La Frontier (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),352222,Si Près De Chez Vous (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),306647,Sistas (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),313498,"Sister, Sister (Promo) (FR)"
FR,0,1207833,VCBS - France - Adult (Promo),349885,SkyMed (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),346216,Smile 2 (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),336726,Smurfs (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),335288,Snake Eyes: G.I. Joe Origins (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),318194,Soiree Pop Francaise (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),333968,Sonic (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),269169,South Park (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),349456,Sports Anime (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),310807,Star Trek (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),343712,Star Trek: Starfleet Academy (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),338364,Star Trek: Strange New Worlds (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),333970,Star Trek: The Original Series (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),269179,Starsky & Hutch (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),338779,Sweetpea (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),269163,Takeshi's Castle (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),269173,Teen Mom (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),323209,Telefilm De Noel (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),317994,That Time I Got Reincarnated as a Slime (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),338828,The Agency (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),343714,The Astronaut (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),274819,The Challenge (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),352059,The Internship (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),349298,The Last Gunfight (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),347417,The Musketeers (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),338133,The Naked Gun (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),313488,The Oval (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),320057,The Rising of the Shield Hero (Promo) FR
FR,0,1207833,VCBS - France - Adult (Promo),343605,The Running Man (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),349585,The Stranger In My Home (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),342121,The Walking Dead: Daryl Dixon (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),275416,Top Gear (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),269174,Tortues Ninja (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),333969,Tout Le Monde Deteste Chris (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),319157,Trigun Stampede (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),346989,Trust (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),316875,Tulsa King (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),275883,Téléfilms de Noël (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),313305,Têtu TV (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),269180,"Un Gars, Une Fille (Promo) (FR)"
FR,0,1207833,VCBS - France - Adult (Promo),333483,Un Si Grand Soleil (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),352381,Untitled Home Invasion Romance (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),316105,VMA's (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),269166,Walker Texas Ranger (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),340106,Watson (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),313710,We Speak Music (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),269186,Wild 'n Out (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),351181,Wild Cherry (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),327560,Workaholics (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),343258,Yellowjackets (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),338358,Yellowstone (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),309905,Yu-Gi-Oh! (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),318836,Z Nation (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),336959,Zatima (Promo) (FR)
FR,0,1207833,VCBS - France - Adult (Promo),316698,Zorro (Promo) (FR)
FR,1,1209281,VCBS - France - Kids (Promo),269202,Avatar - Kids (Promo) (FR)
FR,1,1209281,VCBS - France - Kids (Promo),352734,Avatar Aang: The Last Airbender - Kids (Promo) (FR)
FR,1,1209281,VCBS - France - Kids (Promo),275878,Baby Shark - Kids (Promo) (FR)
FR,1,1209281,VCBS - France - Kids (Promo),350989,Barbapapa - Kids (Promo) (FR)
FR,1,1209281,VCBS - France - Kids (Promo),325241,Bella and the Bulldogs - Kids (Promo) (FR)
FR,1,1209281,VCBS - France - Kids (Promo),349429,Ben & Holly's Little Kingdom - Kids (Promo) (FR)
FR,1,1209281,VCBS - France - Kids (Promo),312915,Bienvenue chez les Loud - Kids (Promo) (FR)
FR,1,1209281,VCBS - France - Kids (Promo),270999,Blaze and the Monster Machines - Kids (Promo) (FR)
FR,1,1209281,VCBS - France - Kids (Promo),269204,Bob L'eponge - Kids (Promo) (FR)
FR,1,1209281,VCBS - France - Kids (Promo),351752,Casagrandes - Kids (Promo) (FR)
FR,1,1209281,VCBS - France - Kids (Promo),334733,Creature Cases - Kids (Promo) (FR)
FR,1,1209281,VCBS - France - Kids (Promo),269200,Danny Phantom - Kids (Promo) (FR)
FR,1,1209281,VCBS - France - Kids (Promo),340762,Detective Conan - Kids (Promo) (FR)
FR,1,1209281,VCBS - France - Kids (Promo),316862,Dora - Kids (Promo) (FR)
FR,1,1209281,VCBS - France - Kids (Promo),332672,Dora A La Recherche Du Sol Dorado - Kids (Promo) (FR)
FR,1,1209281,VCBS - France - Kids (Promo),269198,Dora TV - Kids (Promo) (FR)
FR,1,1209281,VCBS - France - Kids (Promo),327968,Every Witch Way - Kids (Promo) (FR)
FR,1,1209281,VCBS - France - Kids (Promo),330356,Fairly Odd Parents - Kids (Promo) (FR)
FR,1,1209281,VCBS - France - Kids (Promo),307209,Fairy Tail + Fruits Basket - Kids (Promo) (FR)
FR,1,1209281,VCBS - France - Kids (Promo),319158,Hamsters of Hamsterdale - Kids (Promo) (FR)
FR,1,1209281,VCBS - France - Kids (Promo),325481,Henry Danger Le Film - Kids (Promo) (FR)
FR,1,1209281,VCBS - France - Kids (Promo),339980,Kamp Koral - Kids (Promo) (FR)
FR,1,1209281,VCBS - France - Kids (Promo),314073,Kids' Choice Awards - Kids (Promo) (FR)
