show,segment_name,segment_id,platform,region,source
,US-DDA-PMXLift-GSK_668249_v8_Nov25,1428013,DDA,,audience_items
,US-DDA-PMXLift-GSK_668267_v10_Nov25,1428014,DDA,,audience_items
,US-LR-DM-Epsilon-TVEnthusiasts_Nov25,1428149,DDA,,audience_items
,US-LR-DM-Alliant-Media-EntertainmentProducts_Nov25,1428151,DDA,,audience_items
,US-LR-DM-Alliant-EyewearPurchaser-Nov25,1428152,DDA,,audience_items
,US-LR-DM-Acxiom-SunglassesPurchaser-Nov25,1428154,DDA,,audience_items
,US-LR-DM-Acxiom-PassionateTravelers,1428155,DDA,,audience_items
,US-LR-DM-Acxiom-MusicFans,1428157,DDA,,audience_items
,US-LR-1P-Acxiom-Amgen_U6557706_Nov25,1428158,DDA,,audience_items
,US-LR-1P-HomeDepot-DECFIFA_AE0000934_Nov25,1428238,DDA,,audience_items
,US-LR-1P-HomeDepot-DECFIFA_AE0000932_Nov25,1428239,DDA,,audience_items
,BETHouseofPayneQ425V1,1428297,DDA,,audience_items
,BETTheOvalQ425V1,1428298,DDA,,audience_items
,MTVRuPaulsDragRaceQ425V1,1428299,DDA,,audience_items
,PPixTheSpongebobMovieQ425V1,1428300,DDA,,audience_items
,US-DDA-OAP-BlueForgeAlliance_NewWorkForce_Nov25,1428516,DDA,,audience_items
,US-DDA-OAP-BlueForgeAlliance_ProspectiveBuilder_Nov25,1428517,DDA,,audience_items
,US-LR-1P-CitiBank-LCR_SplitV1_Nov25,1428518,DDA,,audience_items
,US-LR-1P-CitiBank-LCR_SplitV2_Nov25,1428519,DDA,,audience_items
,US-LR-1P-CitiBank-DIG_SUPP_Nov25,1428520,DDA,,audience_items
,US-LR-1P-CitiBank-ECM_LCR_Nov25,1428521,DDA,,audience_items
,US-LR-1P-CitiBank-UE_SUPP_LCR2026_Nov25,1428522,DDA,,audience_items
,US-LR-Crossix-VC09612_Nov25,1428629,DDA,,audience_items
,US-DDA-PMXLift-GSToyota-V1-Nov25,1428639,DDA,,audience_items
,US-DDA-PMXLift-Abbott_668552_Nov25,1428640,DDA,,audience_items
,US-DDA-PMXLift-Abbott_668696_Nov25,1428641,DDA,,audience_items
,US-DDA-PMXLift-Abbott_668697_Nov25,1428642,DDA,,audience_items
,US-DDA-PMXLift-Abbott_668703_Nov25,1428643,DDA,,audience_items
,US-DDA-PMXLift-GSToyota-V4-Nov25,1428644,DDA,,audience_items
,US-DDA-PMXLift-Abbott_668712_Nov25,1428645,DDA,,audience_items
,US-DDA-PMXLift-GSToyota-V5-Nov25,1428646,DDA,,audience_items
,US-DDA-PMXLift-Abbott_668714_Nov25,1428647,DDA,,audience_items
,US-DDA-PMXLift-GSToyota-V6-Nov25,1428648,DDA,,audience_items
,US-DDA-PMXLift-GSToyota-V7-Nov25,1428649,DDA,,audience_items
,US-DDA-PMXLift-GSToyota-V8-Nov25,1428650,DDA,,audience_items
,US-DDA-PMXLift-GSToyota-V9-Nov25,1428651,DDA,,audience_items
,AU - DWH - Mastercard - Geo - Peak - Travel - Airline Travelers APAC,1428807,DDA,,audience_items
,AU - DWH - Mastercard - Geo - Peak - Food - Eating Places APAC,1428808,DDA,,audience_items
,AU - DWH - Mastercard - Geo - Peak - Auto - Automotive Fuel and Gas APAC,1428809,DDA,,audience_items
,AU - DWH - Mastercard - Geo - Peak - Retail - Mens Clothing and Apparel APAC,1428995,DDA,,audience_items
,AU - DWH - Mastercard - Geo - Peak - Retail - Womens Clothing and Apparel APAC,1428996,DDA,,audience_items
,AU - DWH - Mastercard - Geo - Peak - Entertainment - Professional Sports Games and Arena Amenities APAC,1428997,DDA,,audience_items
,AU - DWH - Mastercard - Geo - Peak - Entertainment - Theme and Amusement Parks APAC,1428998,DDA,,audience_items
,AU - DWH - Mastercard - Geo - Peak - Tech - Computer and Software Sales APAC,1428999,DDA,,audience_items
,AU - DWH - Mastercard - Geo - Peak - Retail - Cameras Photography Supplies and Printing Services APAC,1429000,DDA,,audience_items
,AU - DWH - Mastercard - Geo - Peak - Business - Dry Cleaning Laundry Services and Tailoring APAC,1429001,DDA,,audience_items
,AU - DWH - Mastercard - Geo - Peak - Business - Accounting and Legal Services APAC,1429002,DDA,,audience_items
,AU - DWH - Mastercard - Geo - Peak - Business - Courier Messenger Delivery Services APAC,1429003,DDA,,audience_items
,AU - DWH - Mastercard - Geo - Peak - Business - Cleaning and Exterminating Services APAC,1429004,DDA,,audience_items
,AU - DWH - Mastercard - Geo - Peak - Travel - Travel Agency and Tour Operators APAC,1429005,DDA,,audience_items
,AU - DWH - Mastercard - Geo - Peak - Retail - Womens Clothing and Apparel Online APAC,1429006,DDA,,audience_items
,AU - DWH - Mastercard - Geo - Peak - Retail - Womens Clothing and Apparel In Store APAC,1429007,DDA,,audience_items
,AU - DWH - Mastercard - Geo - Peak - Retail - Mens Clothing and Apparel Online APAC,1429008,DDA,,audience_items
,AU - DWH - Mastercard - Geo - Peak - Retail - Mens Clothing and Apparel In Store APAC,1429009,DDA,,audience_items
,AU - DWH - Mastercard - Geo - Peak - Retail - Discount and Outlet Stores APAC,1429010,DDA,,audience_items
,AU - DWH - Mastercard - Geo - Peak - Retail - Sporting Goods APAC,1429011,DDA,,audience_items
,AU - DWH - Mastercard - Geo - Peak - Retail - Luxury Department Stores APAC,1429012,DDA,,audience_items
,AU - DWH - Mastercard - Geo - Peak - Retail - Luxury Mens Clothing and Apparel APAC,1429013,DDA,,audience_items
,AU - DWH - Mastercard - Geo - Peak - Retail - Luxury Retail APAC,1429014,DDA,,audience_items
,AU - DWH - Mastercard - Geo - Peak - Retail - Luxury Womens Clothing and Apparel APAC,1429015,DDA,,audience_items
,AU - DWH - Mastercard - Geo - Peak - Retail - Ultra Luxury Stores and Services APAC,1429016,DDA,,audience_items
,AU - DWH - Mastercard - Geo - Peak - Retail - High End Retail Establishments APAC,1429017,DDA,,audience_items
,US-LR-DM-Acxiom-DemocratVoter-Nov25,1429468,DDA,,audience_items
,US-LR-DM-Acxiom-DietCokePurchaser-Nov25,1429472,DDA,,audience_items
,US-DDA-VikingCruises-Bookings-Nov25,1429512,DDA,,audience_items
,US-DDA-MarathonOil-Transactional-Nov25,1429516,DDA,,audience_items
,US-DDA-QRM-SMB_KNB_Online_964656,1429551,DDA,,audience_items
,US-DDA-QRM-SMB_HealthyWage_936061,1429557,DDA,,audience_items
,US-DDA-QRM-SMB_ParamountAdsManager_921865,1429558,DDA,,audience_items
,US-DDA-QRM-SMB_AgencyGWL_911652,1429559,DDA,,audience_items
,US-LR-DM-Acxiom-CruiseVactions_Nov25,1429927,DDA,,audience_items
,crackerbarrelwinterq126v1,1429939,DDA,,audience_items
,kimberlyclarkhuggiesq126v1,1429940,DDA,,audience_items
,nationalvisionq126v1,1429941,DDA,,audience_items
,newbalanceq126v1,1429942,DDA,,audience_items
,popeyesq126v1,1429943,DDA,,audience_items
,US-DDA-QRM-SMB_GE Sealants_897570,1429999,DDA,,audience_items
,US-LR-Crossix-VC09214-1021973921_Nov25,1430002,DDA,,audience_items
,US-LR-Crossix-VC08948-Nov25 deactivated at 2025-12-03 16:52:03 UTC,1430003,DDA,,audience_items
,US-DDA-PMXLift-GSK_667910_v4_Dec25,1430004,DDA,,audience_items
,US-LR-DM-Acxiom-Interests_Sports_July25 deactivated at 2025-12-03 16:39:31 UTC,1430005,DDA,,audience_items
,US-DDA-PMXLift-GSK_667910_Dec25 deactivated at 2025-12-03 16:42:09 UTC,1430007,DDA,,audience_items
,US-LR-Crossix_VC08948_Nov25 deactivated at 2025-12-04 02:00:38 UTC,1430008,DDA,,audience_items
,US-LR-DM-Acxiom-CashBackRewardsCard_Nov25 deactivated at 2025-12-03 16:45:09 UTC,1430009,DDA,,audience_items
,US-DDA-PMXLift-GSK_667912_v5_Dec25,1430011,DDA,,audience_items
,US-DDA-PMXLift-GSK_667917_v6_Dec25,1430013,DDA,,audience_items
,US-DDA-PMXLift-GSK_667929_v9_Dec25,1430014,DDA,,audience_items
,US-DDA-PMXLift-GSK_667933_v10_Dec25,1430015,DDA,,audience_items
,US-DDA-PMXLift-GSK_667941_v4_Dec25,1430016,DDA,,audience_items
,US-DDA-PMXLift-GSK_667945_v5_Dec25,1430017,DDA,,audience_items
,US-DDA-PMXLift-GSK_667947_v6_Dec25,1430019,DDA,,audience_items
,US-DDA-PMXLift-GSK_668556_v9_Dec25,1430020,DDA,,audience_items
,US-DDA-PMXLift-GSK_668145_v10_Dec25,1430021,DDA,,audience_items
,US-DDA-PMXLift-GSK_667901_v1_Dec25,1430024,DDA,,audience_items
,US-DDA-PMXLift-GSK_667934_v1_Dec25,1430025,DDA,,audience_items
,US-LR-Crossix-VC08948-1021975421 _Nov25,1430026,DDA,,audience_items
,US-DDA-PMXLift-GSK_667873_v1_Dec25,1430032,DDA,,audience_items
,US-DDA-PMXLift-GSK_668081_v8_Dec25,1430033,DDA,,audience_items
,US-DDA-PMXLift-GSK_668084_v10_Dec25,1430034,DDA,,audience_items
,US-LR-DM-Acxiom-CashBackRewardsCard_Nov25 deactivated at 2025-12-04 18:29:22 UTC,1430121,DDA,,audience_items
,AU - LR - Client - ID - Peak - Custom - Qantas - AllQFFExcluding1824ORActiveDE12MORGlobalSupp,1430140,DDA,,audience_items
,AU - LR - Client - ID - Peak - Custom - ipg - RAMPIDUMEnergizerT1BatteriesQualityHunter,1430142,DDA,,audience_items
,US-DDA-QRM-SMB_Full Funnel Growth_965962,1430211,DDA,,audience_items
,Pradtest,1430220,DDA,,audience_items
,US-LR-DM-Acxiom-CashBackRewardsCard_Nov25,1430268,DDA,,audience_items
,US-DDA-PMXLift-Miele_668629_v1_Dec25,1430287,DDA,,audience_items
,US-DDA-PMXLift-Miele_668641_v5_Dec25,1430288,DDA,,audience_items
,US-DDA-PMXLift-Miele_668643_v6_Dec25,1430294,DDA,,audience_items
,US-DDA-PMXLift-Miele_668679_v11_Dec25,1430299,DDA,,audience_items
,US-LR-Swoop-1021402171_Nov25,1430362,DDA,,audience_items
,US-LR-Swoop-1021402181_Nov25,1430363,DDA,,audience_items
,US-LR-DM-Acxiom-VeganDiet_Nov25,1430364,DDA,,audience_items
,US-LR-DM-MRI-TravelVacation_Accommodations_Dec25,1430365,DDA,,audience_items
,US-LR-DM-Acxiom-GroupTravel_Dec25,1430366,DDA,,audience_items
,AU - LR - Client - ID - Peak - Custom - ipg - RAMPIDINIFantasticFurnitureT1HappyHomemakers,1430378,DDA,,audience_items
,AU - LR - Client - ID - Peak - Custom - ipg - RAMPIDINIGoodmanFielderT2ONTHEGOFOODIES,1430379,DDA,,audience_items
,AU - LR - Client - ID - Peak - Custom - ipg - RAMPIDINIGoodmanFielderT2EVERYDAYAUSSIES,1430380,DDA,,audience_items
,AU - LR - Client - ID - Peak - Custom - ipg - RAMPIDINIFantasticfurnitureT1BudgetHunters,1430381,DDA,,audience_items
,AU - LR - Client - ID - Peak - Custom - ipg - RAMPIDINIFujitsuT1HomeImprovementorRenovatorFusion,1430382,DDA,,audience_items
,AU - LR - Client - ID - Peak - Custom - ipg - RAMPIDUMVanguardT2Investors,1430383,DDA,,audience_items
,AU - LR - Client - ID - Peak - Custom - ipg - RAMPIDUMOnePassT1FamiliesShoppedKmartBunnings,1430384,DDA,,audience_items
,AU - LR - Client - ID - Peak - Custom - ipg - RAMPIDUMOnePassT1FamiliesYoungChildren,1430385,DDA,,audience_items
,AU - LR - Client - ID - Peak - Custom - ipg - RAMPIDUMEnergizerT2GamingGoliaths,1430386,DDA,,audience_items
,AU - LR - Client - ID - Peak - Custom - ipg - RAMPIDUMEnergizerT2TrendyTechnophiles,1430387,DDA,,audience_items
,AU - LR - Client - ID - Peak - Custom - ipg - RAMPIDUMEnergizerT1BatteriesBargainHunter,1430388,DDA,,audience_items
,AU - LR - Client - ID - Peak - Custom - ipg - RAMPIDUMEnergizerT2FamilyFirst,1430389,DDA,,audience_items
,US-CR-Annalect-HomeDepot_WinteAppliances_1P_Dec25,1430413,DDA,,audience_items
,US-LR-Swoop-1021546651_Dec25,1430414,DDA,,audience_items
,US-LR-Swoop-1021546661_Dec25,1430415,DDA,,audience_items
,US-LR-Swoop-1021546501_Dec25,1430416,DDA,,audience_items
,US-LR-Swoop-1021546511_Dec25,1430417,DDA,,audience_items
,US-LR-Swoop-1021980641_Dec25,1430418,DDA,,audience_items
,US-LR-Crossix-VC09673_Dec25,1430419,DDA,,audience_items
,US-LR-Swoop-1022027861_Dec25,1430420,DDA,,audience_items
,US-DDA-ANALYTICS-EXPERIAN-HEM,1431359,DDA,,audience_items
,US-DDA-PMXLift-COTY-EEAlt-v8-Dec25,1431377,DDA,,audience_items
,US-DDA-PMXLift-COTY-EEAlt-v7-Dec25,1431379,DDA,,audience_items
,US-DDA-PMXLift-COTY-EEalt-v6-Dec25,1431381,DDA,,audience_items
,US-DDA-PMXLift-COTY-EEalt-v4-Dec25,1431382,DDA,,audience_items
,US-DDA-PMXLift-COTY-EEalt-v3-Dec25,1431384,DDA,,audience_items
,US-DDA-PMXLift-COTY-EEalt-v2-Dec25,1431385,DDA,,audience_items
,US-DDA-PMXLift-COTY-EEalt-v1-Dec25,1431386,DDA,,audience_items
,US-DDA-PMXLift-Haleon-Nico-v1-Dec25,1431389,DDA,,audience_items
,US-DDA-PMXLift-Haleon-Nico-v2-Dec25,1431390,DDA,,audience_items
,US-DDA-OAP-GSK_VC10708_Dec25,1431391,DDA,,audience_items
,US-DDA-PMXLift-Haleon-Nico-v3-Dec25,1431392,DDA,,audience_items
,US-DDA-PMXLift-Haleon-Nico-v5-Dec25,1431393,DDA,,audience_items
,US-DDA-OAP-MRI-TurboTax_1q26,1431394,DDA,,audience_items
,US-LR-DM-Acxiom-Samsung-Dec25,1431554,DDA,,audience_items
,bloominq126v1,1431557,DDA,,audience_items
,GL-DDA-1P-SHOW-The_Young_and_the_Restless,1431572,DDA,,audience_items
,AU - LR - Client - ID - Peak - Custom - OMD - OMDTelstraExperianSmallBusinessNOV2025,1431602,DDA,,audience_items
,US-DDA-PMXLift-RocketMortgage-Redfin-v2-Dec25,1431740,DDA,,audience_items
,US-DDA-PMXLift-RocketMortgage-Redfin-v1-Dec25,1431741,DDA,,audience_items
,US-DDA-PMXLift-RocketMortgage-Redfin-v5-Dec25,1431742,DDA,,audience_items
,US-LR-DM-Dstillery-ParentsofHighSchoolers-Dec25,1431743,DDA,,audience_items
,US-LR-DM-Crossix-VC0967-Dec25,1431744,DDA,,audience_items
,US-LR-Swoop-1022032821-Dec25,1431745,DDA,,audience_items
,US-DDA-PMXLift-Toyota_668401_v1_Dec25,1432154,DDA,,audience_items
,US-DDA-PMXLift-Toyota_668478_v4_Dec25,1432159,DDA,,audience_items
,US-DDA-PMXLift-Toyota_668486_v5_Dec25,1432160,DDA,,audience_items
,US-DDA-PMXLift-Toyota_668488_v6_Dec25,1432161,DDA,,audience_items
,US-DDA-PMXLift-Toyota_668496_v7_Dec25,1432162,DDA,,audience_items
,US-DDA-PMXLift-Toyota_668498_v8_Dec25,1432163,DDA,,audience_items
,US-DDA-PMXLift-Toyota_668502_v9_Dec25,1432164,DDA,,audience_items
,US-DDA-OAP-GSK_472S258V6_Dec25,1432166,DDA,,audience_items
,US-DDA-OAP-GSK_472S257V6_Dec25,1432167,DDA,,audience_items
,US-CR-Annalect-StateFarm_USAchievers_Dec25,1432173,DDA,,audience_items
,US-CR-Annalect-StateFarm_USCaptains_Dec25,1432174,DDA,,audience_items
,US-CR-Annalect-StateFarm_USFortifiers_Dec25,1432175,DDA,,audience_items
,US-CR-Annalect-StateFarm_Supercharger_Dec25,1432176,DDA,,audience_items
,US-LR-DM-Bombora-GovernmentDecisionMakers_Dec25,1432177,DDA,,audience_items
,US-CR-Annalect_OldNavyCTV_Gap_Dec25,1432179,DDA,,audience_items
,US-DDA-PMXLift-USAA_669454_v10_Dec25,1432204,DDA,,audience_items
,US-DDA-PMXLift-USAA_669464_v11_Dec25,1432205,DDA,,audience_items
,capellaq126v1,1432278,DDA,,audience_items
,costarhomesq126v1,1432279,DDA,,audience_items
,disneyworldcruiselinesq126v1,1432280,DDA,,audience_items
,disneyworldparksq126v1,1432281,DDA,,audience_items
,generalautoq126v1,1432282,DDA,,audience_items
,US-DDA-QRM-SMB_ABA Centers of America_932616,1432317,DDA,,audience_items
,US-DDA-QRM-SMB_Keystone RV_923688,1432319,DDA,,audience_items
,US-DDA-OAP-Epsilon-DisneyWDW_NEW_4q25,1432509,DDA,,audience_items
,US-LR-Swoop-1020369831_Dec25,1432511,DDA,,audience_items
,4Q25_DisneyDCL_Canoe,1432807,DDA,,audience_items
,US-DDA-PMXLift-USAA_669469_v11_Dec25,1432833,DDA,,audience_items
,US-DDA-PMXLift-USAA_669478_v11_Dec25,1432834,DDA,,audience_items
,US-LR-Swoop-1125_1022031711_Dec25,1432892,DDA,,audience_items
,US-LR-Swoop-1125_1022031721_Dec25,1432893,DDA,,audience_items
,US-LR-Swoop-1125_1022031801_Dec25,1432894,DDA,,audience_items
,US-LR-Swoop-1125_1022031811_Dec25,1432895,DDA,,audience_items
,US-LR-Swoop-1125_1022031891_Dec25,1432896,DDA,,audience_items
,US-LR-Swoop-1125_1022031901_Dec25,1432897,DDA,,audience_items
,US-LR-Swoop_1125_1022031981_Dec25,1432898,DDA,,audience_items
,US-LR-Swoop-1125_1022031991_Dec25,1432899,DDA,,audience_items
,US-LR-Swoop-1125_1022032071_Dec25,1432900,DDA,,audience_items
,US-LR-Swoop-1125_1022032081_Dec25,1432901,DDA,,audience_items
,US-LR-Swoop-1125_1022032161_Dec25,1432902,DDA,,audience_items
,US-LR-Swoop-1125_1022032171_Dec25,1432903,DDA,,audience_items
,US-LR-Swoop-1125_1022032251_Dec25,1432904,DDA,,audience_items
,US-LR-Swoop-1125_1022032261_Dec25,1432905,DDA,,audience_items
,US-LR-Swoop-1021971721_Dec25,1432906,DDA,,audience_items
,US-LR-Swoop-1021971731_Dec25,1432907,DDA,,audience_items
,US-LR-Swoop-1021971901_Dec25,1432908,DDA,,audience_items
,US-LR-Swoop-1021971781_Dec25,1432909,DDA,,audience_items
,US-LR-Swoop-1021971791_Dec25,1432910,DDA,,audience_items
,US-LR-Acxiom-Amgen_U6614211_Dec25,1432911,DDA,,audience_items
,US-LR-Acxiom-Amgen_U6614400_Dec25,1432912,DDA,,audience_items
,US-LR-Acxiom-Amgen_U6614408_Dec25,1432913,DDA,,audience_items
,US-LR-Acxiom-Amgen_U6614315_Dec25,1432914,DDA,,audience_items
,US-LR-IQVIA-Amgen_SM853_7111125_Dec25,1432915,DDA,,audience_items
,US-LR-DM-Bombora-NetWorth_500Kplus_Dec25,1432916,DDA,,audience_items
,US-LR-DM-AuDigent-Brokerages-DayTrading_Dec25,1432918,DDA,,audience_items
,chilisq126v1,1432919,DDA,,audience_items
,nissanq126v1,1432920,DDA,,audience_items
,US-DDA-OAP-Epsilon-NationalVision_1q26,1432985,DDA,,audience_items
,US-DDA-OAP-InMarket-KimberlyClarkHuggies_1q26,1432986,DDA,,audience_items
,US-DDA-OAP-1PD-Capella_1q26,1432987,DDA,,audience_items
,US-DDA-OAP-Epsilon-CostarHomes_1q26,1432989,DDA,,audience_items
,US-LR-DM-Acxiom-Natural-OrganicFood-Dec25,1432990,DDA,,audience_items
,US-DDA-OAP-Merkle-CrackerBarrelWinter_1q26,1432993,DDA,,audience_items
,US-DDA-OAP-Epsilon-DisneyWDW_1q26,1432994,DDA,,audience_items
,US-DDA-OAP-Epsilon-DisneyDCL_1q26,1432995,DDA,,audience_items
,US-DDA-OAP-1PD-GeneralAuto_1q26,1433047,DDA,,audience_items
,US-DDA-OAP-MRI-NewBalance_1q26,1433048,DDA,,audience_items
,US-DDA-OAP-Annalect-Nissan_1q26,1433049,DDA,,audience_items
,US-DDA-OAP-Annalect-Popeyes_1q26,1433050,DDA,,audience_items
,US-DDA-OAP-1PD-Hilton_1q26,1433053,DDA,,audience_items
,carmaxq126v1,1433063,DDA,,audience_items
,tmobileinertq126v1,1433064,DDA,,audience_items
,applebeesq126v1,1433066,DDA,,audience_items
,tmobilepotentialsq126v1,1433067,DDA,,audience_items
,podsq126v1,1433080,DDA,,audience_items
,US-DDA-TU-Own2_ORMoreVehiceles_Dec25,1433098,DDA,,audience_items
,stellantisramq126v1,1433144,DDA,,audience_items
,US-LR-DM-Bombora-HealthCare_DecisionMakers_Nov25,1433166,DDA,,audience_items
,burgerkingq126v1,1433169,DDA,,audience_items
,hiltonq126v1,1433170,DDA,,audience_items
,stellantisjeepq126v1,1433171,DDA,,audience_items
,turbotaxq126v1,1433172,DDA,,audience_items
,US-CR-Annalect-RedBull_A18-34_Dec25,1433221,DDA,,audience_items
,US-LR-DM-Adstra-ParentCaregiver-Dec25,1433323,DDA,,audience_items
,US-CR-Annalect-Boehringer_CanDoKate_Dec25,1433329,DDA,,audience_items
,US-CR-Annalect-Boehringer_RealisticReggie_Dec25,1433330,DDA,,audience_items
,verizonq126v1,1433339,DDA,,audience_items
,US-LR-1P-KR_Loyalty_Core_HeavyandSuperHeavy_8plusVisits,1433352,DDA,,audience_items
,US-LR-1P-KR_Loyalty_Light_1-2Visits_copy,1433353,DDA,,audience_items
,US-LR-1P-KR_Loyalty_Medium_3-7Visits_copy,1433354,DDA,,audience_items
,US-LR-1P-KR_NotLoyaltyCombined_Core_HeavyandSuperHeavy_8plusVisits,1433356,DDA,,audience_items
,US-LR-1P-KR_NotLoyaltyCombined_Core_Light_1-2visits,1433357,DDA,,audience_items
,US-LR-1P-KR_NotLoyaltyCombined_Core_Medium_3-7visits,1433358,DDA,,audience_items
,US-LR-1P-lookalike_KR_Loyalty_Core_Heavyand_30pctSuperHeavy_8plusVisits,1433359,DDA,,audience_items
,US-LR-1P-lookalike_KR_Loyalty_Medium_3-7Visits_30pct,1433360,DDA,,audience_items
,US-LR-1P-lookalike_KR_NotLoyaltyCombined_Light_1-2visits_30pct,1433361,DDA,,audience_items
,US-LR-1P-lookalike_KR_NotLoyaltyCombined_Core_Medium_3-7visits_30pct,1433364,DDA,,audience_items
,US-LR-1P-lookalike_KR_Loyalty_Light_1-2Visits_30pct,1433365,DDA,,audience_items
,US-LR-1P-lookalike_KR_NotLoyaltyCombined_Core_Heavyand_SuperHeavy_8plusVisits_30pct,1433366,DDA,,audience_items
,US-DDA-PMXLift-GM_662063_v1_Dec25,1433404,DDA,,audience_items
,US-DDA-PMXLift-GM_662077_v4_Dec25,1433405,DDA,,audience_items
,US-DDA-PMXLift-GM_662107_v11_Dec25,1433406,DDA,,audience_items
,US-DDA-PMXLift-GM_662117_v13_Dec25,1433407,DDA,,audience_items
,US-DDA-PMXLift-GM_666674_v30_Dec25,1433408,DDA,,audience_items
,US-DDA-PMXLift-GM_666648_v30,1433409,DDA,,audience_items
,US-LR-DM-AffinityAnswers-MilkSubstitutes-Dec25,1433411,DDA,,audience_items
,US-LR-DM-Acxiom-FantaIntender-Dec25,1433412,DDA,,audience_items
,US-LR-DM-AffinityAnswers-HomeBuying-Dec25,1433413,DDA,,audience_items
,US-LR-DM-Epsilon-LasVegasTravelIntenders-Dec25,1433414,DDA,,audience_items
,US-LR-1P-GMC-PronghornTest_Dec25,1433445,DDA,,audience_items
,US-LR-DM-Transunion-Occupation_Dairyman_Dec25,1433466,DDA,,audience_items
,US-LR-Experian-USAA_1Q26_Dec25,1433541,DDA,,audience_items
,US-LR-DM-Alliant-Insurance_Allstate_Dec25,1433542,DDA,,audience_items
,US-LR-1P-Active-Auto_Insurance_Dec25,1433543,DDA,,audience_items
,US-LR-1P-All-Members_IncludingEveryday_Dec25,1433544,DDA,,audience_items
,US-LR-DM-Acxiom-NutritionalSupplement_L6M_Dec25,1433545,DDA,,audience_items
,US-LR-DM-Bombora-HealthcareProfessional_Dec25,1433547,DDA,,audience_items
,US-LR-DM-Alliant-FanOfSurvivors_Dec25,1433548,DDA,,audience_items
,US-DDA-OAP-1P-PODs_1Q26,1433565,DDA,,audience_items
,US-LR-DM-Dstillery-LawEnforcementOfficer-Dec25,1433566,DDA,,audience_items
,US-DDA-OAP-1PD-Applebees_1q26,1433601,DDA,,audience_items
,US-DDA-OAP-Acxiom-Bloomin_1q26,1433603,DDA,,audience_items
,US-DDA-OAP-MRI-Carmax_1q26,1433604,DDA,,audience_items
,US-LR-DM-Acxiom-NascarFans-Dec25,1433605,DDA,,audience_items
,US-DDA-OAP-Acxiom-TMobilePrepaid_1q26,1433607,DDA,,audience_items
,US-DDA-OAP-Acxiom-TMobilePostpaidInert_1q26,1433609,DDA,,audience_items
,US-DDA-OAP-Acxiom-TMobilePostpaidPotentials_1q26,1433610,DDA,,audience_items
,US-DDA-OAP-Acxiom-TMobileBroadband_1q26,1433611,DDA,,audience_items
,US-DDA-OAP-EpsilonEPC-Verizon_1q26,1433623,DDA,,audience_items
,US-LR-Crossix-VC10572-Dec25,1433636,DDA,,audience_items
,US-LR-Crossix-VC10580-Dec25,1433637,DDA,,audience_items
,US-LR-Swoop-1022030761-Dec25,1433638,DDA,,audience_items
,US-LR-DM-AuDigent-Interest_GraphicDesign_Dec25,1433639,DDA,,audience_items
,US-LR-DM-UltimateData-ComputerSoftwareGameDevelopers_Dec25,1433640,DDA,,audience_items
,US-LR-DM-AnalyticsIQ-CreativeConsumers_Dec25,1433641,DDA,,audience_items
,US-CR-Annalect-Nissan_UnifiedSentra_Dec25,1433645,DDA,,audience_items
,US-DDA-QRM-SMB_TV_Weekly_The_Redbook_966051,1433740,DDA,,audience_items
,US-DDA-QRM-SMB_Midwest_Photo_926200,1433741,DDA,,audience_items
,US-LR-Annalect-Mitsubishi_Q4OutlanderCompetitive_Dec25,1433823,DDA,,audience_items
,US-DDA-PMXLift-RocketMortgage-Redfin-v6-Dec25,1433824,DDA,,audience_items
,US-DDA-PMXLift-RocketMortgage-Redfin-v7-Dec25,1433825,DDA,,audience_items
,US-DDA-PMXLift-RocketMortgage-Redfin-668462-v1-Dec25,1433826,DDA,,audience_items
,US-LR-DM-Acxiom-FashionEnthusiasts_Dec25,1433831,DDA,,audience_items
,GL-DDA-1P-SHOW-The_Late_Show_with_Stephen_Colbert,1433901,DDA,,audience_items
,GL-DDA-1P-SHOW-Key_&_Peele,1433918,DDA,,audience_items
,GL-DDA-1P-SHOW-The_Equalizer,1433919,DDA,,audience_items
,GL-DDA-1P-SHOW-Star_Trek_Picard,1433920,DDA,,audience_items
,GL-DDA-1P-SHOW-Vindicated,1433921,DDA,,audience_items
,GL-DDA-1P-SHOW-Under_the_Dome,1433922,DDA,,audience_items
,GL-DDA-1P-SHOW-Star_Trek_Lower_Decks,1433923,DDA,,audience_items
,GL-DDA-1P-SHOW-Degrassi,1433924,DDA,,audience_items
,GL-DDA-1P-SHOW-Dark_Shadows,1433925,DDA,,audience_items
,GL-DDA-1P-SHOW-The_Chi,1433927,DDA,,audience_items
,US-LR-Crossix-VC09617-Dec25,1433936,DDA,,audience_items
,GL-DDA-1P-SHOW-Hit_the_Floor,1433941,DDA,,audience_items
,GL-DDA-1P-SHOW-One Piece,1433942,DDA,,audience_items
,GL-DDA-1P-MOVIE-Transformers_Revenge_of_the_Fallen,1433943,DDA,,audience_items
,GL-DDA-1P-SHOW-Awkward,1433944,DDA,,audience_items
,GL-DDA-1P-SHOW-Evil,1433945,DDA,,audience_items
,GL-DDA-1P-SHOW-The_Fresh_Prince_of_Bel_Air,1433946,DDA,,audience_items
,GL-DDA-1P-SHOW-Single_Ladies,1433947,DDA,,audience_items
,GL-DDA-1P-SHOW-Hollywood_Squares,1433948,DDA,,audience_items
,GL-DDA-1P-SHOW-Medium,1433949,DDA,,audience_items
,GL-DDA-1P-SHOW-Beyond_the_Gates,1433950,DDA,,audience_items
