segment_name,structure
AU - DWH - PP - ID - Summit - Content - Geordie Shore watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Geordie Shore watchers APAC deactivated at 2026-04-28 01:52:07 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Ghosts Watchers deactivated at 2026-04-27 17:01:37 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Ghosts watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Ghosts watchers APAC deactivated at 2026-04-28 01:49:26 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Girl Taken Watchers deactivated at 2026-05-21 01:24:24 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Girl Taken watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Gogglebox Australia Watchers deactivated at 2026-04-27 17:02:27 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Gogglebox Australia watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Hawaii Five-0 Watchers APAC deactivated at 2026-04-27 15:11:56 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Hawaii Five-0 Watchers deactivated at 2026-04-27 15:11:03 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Hawaii Five-0 watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Hawaii Five-0 watchers APAC deactivated at 2026-04-28 00:26:24 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Jersey Shore Family Vacation watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Jersey Shore: Family Vacation Watchers APAC deactivated at 2026-04-28 04:39:10 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Jersey Shore: Family Vacation Watchers deactivated at 2026-04-27 15:12:25 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Jersey Shore: Family Vacation watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Joe Pickett Watchers deactivated at 2026-05-21 01:24:25 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Joe Pickett watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Joe Pickett watchers APAC deactivated at 2026-04-28 04:09:27 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - King of Queens Watchers deactivated at 2026-04-27 17:02:02 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - King of Queens watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - King of Queens watchers APAC deactivated at 2026-04-28 04:01:56 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Landman Watchers deactivated at 2026-04-28 01:50:59 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Landman watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Lioness Watchers deactivated at 2026-05-21 06:34:05 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Lioness watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Marshals Watchers deactivated at 2026-05-21 01:24:27 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Marshals watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Matlock Watchers deactivated at 2026-05-21 01:24:28 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Matlock watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Matlock watchers APAC deactivated at 2026-04-28 04:12:09 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Mayor of Kingstown Watchers deactivated at 2026-05-21 06:34:06 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Mayor of Kingstown watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Mission Impossible The Final Reckoning watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Mobland Watchers deactivated at 2026-04-28 01:50:23 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Mobland watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - NCIS Los Angeles watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - NCIS Origins watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - NCIS Watchers deactivated at 2026-05-12 00:11:36 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - NCIS watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - NCIS: Los Angeles Watchers APAC deactivated at 2026-05-04 14:51:14 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - NCIS: Los Angeles Watchers deactivated at 2026-05-21 06:34:07 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - NCIS: Los Angeles watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - NCIS: Origins Watchers APAC deactivated at 2026-05-11 05:44:12 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - NCIS: Origins Watchers deactivated at 2026-05-21 06:34:08 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - NCIS: Origins watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - SEAL Team Watchers deactivated at 2026-05-21 01:24:34 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - SEAL Team watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - SEAL Team watchers APAC deactivated at 2026-04-28 04:07:53 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - School Spirits Watchers deactivated at 2026-05-21 01:24:33 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - School Spirits watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - School Spirits watchers APAC deactivated at 2026-04-28 04:11:26 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Scorpion Watchers deactivated at 2026-05-12 00:08:25 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Scorpion watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Scorpion watchers APAC deactivated at 2026-04-28 01:49:18 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Scottish Cup watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Sheriff Country Watchers deactivated at 2026-04-27 17:01:04 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Sheriff Country watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Sheriff Country watchers APAC deactivated at 2026-04-28 01:49:06 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - South Park Watchers deactivated at 2026-05-21 01:24:35 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - South Park watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Star Trek Discovery watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Star Trek Starfleet Academy watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Star Trek Strange New Worlds watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Star Trek: Discovery Watchers APAC deactivated at 2026-04-27 15:12:03 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Star Trek: Discovery Watchers deactivated at 2026-04-28 04:38:03 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Star Trek: Discovery watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Star Trek: Discovery watchers APAC deactivated at 2026-04-28 00:49:19 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Star Trek: Starfleet Academy Watchers APAC deactivated at 2026-04-27 15:12:15 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Star Trek: Starfleet Academy Watchers deactivated at 2026-04-27 15:13:21 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Star Trek: Starfleet Academy watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Star Trek: Starfleet Academy watchers APAC deactivated at 2026-04-28 01:45:57 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Star Trek: Strange New Worlds Watchers APAC deactivated at 2026-04-28 04:36:05 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Star Trek: Strange New Worlds Watchers deactivated at 2026-04-27 15:13:02 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Star Trek: Strange New Worlds watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - The Gilded Age Watchers deactivated at 2026-05-21 01:24:36 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - The Gilded Age watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - The Madison Watchers deactivated at 2026-05-21 01:24:37 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - The Madison watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - The Neighborhood Watchers deactivated at 2026-05-21 01:24:38 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - The Neighborhood watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - The Neighborhood watchers APAC deactivated at 2026-04-28 04:13:29 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Tulsa King Watchers deactivated at 2026-05-21 01:24:39 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Tulsa King watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - UFC Fight Night Watchers deactivated at 2026-05-21 06:34:10 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - UFC Fight Night watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - UFC watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Watson Watchers deactivated at 2026-05-21 01:24:41 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Watson watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Watson watchers APAC deactivated at 2026-04-28 04:14:22 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Yellowjackets Watchers deactivated at 2026-05-21 01:24:42 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Yellowjackets watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Yellowstone Watchers deactivated at 2026-04-28 01:50:00 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Yellowstone watchers APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Auto Buyers APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Brand Alfa Romeo APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Brand Aston Martin APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Brand Audi APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Brand BMW APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Brand BMW MOTORCYCLES APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Brand Bentley APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Brand Chevrolet APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Brand Chrysler APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Brand Citroen APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Brand Ferrari APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Brand Fiat APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Brand Ford APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Brand Great Wall APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Brand Haval APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Brand Holden APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Brand Holden Special Vehicles APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Brand Honda APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Brand Hyundai APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Brand Infiniti APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Brand Isuzu APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Brand Isuzu Ute APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Brand Jaguar APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Brand Jeep APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Brand Kia APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Brand Lamborghini APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Brand Land Rover APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Brand Lexus APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Brand MG APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Brand MINI APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Brand Maserati APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Brand Mazda APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Brand MercedesBenz APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Brand Mitsubishi APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Brand Nissan APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Brand Peugeot APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Brand Porsche APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Brand Renault APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Brand SKODA APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Brand SsangYong APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Brand Subaru APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Brand Suzuki APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Brand Toyota APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Brand Volkswagen APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Brand Volvo APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Brand YAMAHA APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Car Enthusiasts APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Type All Caravan APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Type All EcoFriendly APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Type All Electric Vehicle APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Type All Hybrid APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Type All Largeupper large Passenger APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Type All Largeupper large SUV APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Type All Light Commercial APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Type All Lightmicro Passenger APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Type All Luxury APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Type All Medium Passenger APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Type All Medium SUV APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Type All Motorcycles APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Type All Passenger APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Type All Passenger Luxury APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Type All Passenger Sports APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Type All Passenger Station Wagon APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Type All People Mover APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Type All SUV APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Type All SUV Luxury APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Type All Small Passenger APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Auto - Type All Small SUV APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Education - Education Improvement APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Education - Education Spend APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Entertainment - Cinema Goers APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Entertainment - Disney Plus APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Entertainment - Entertainment Seekers APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Entertainment - Event Cinemas APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Entertainment - Foxtel APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Entertainment - Movies and Home Entertainment APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Entertainment - Netflix APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Entertainment - Pay TV Subscribers APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Entertainment - Stan APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - FMCG - 7 Eleven APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - FMCG - Aldi APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - FMCG - All APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - FMCG - Butchers APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - FMCG - Coles APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - FMCG - Coles Express APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - FMCG - IGA APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - FMCG - Liquor BWS APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - FMCG - Liquor Dan Murphys APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - FMCG - Liquor Liquorland APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - FMCG - Woolworths APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - Charity Donors APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - Credit Card Intenders APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - Credit Card Rewards No APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - Credit Card Rewards Yes APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - Credit Card Spend High APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - Credit Card Spend Low APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - Credit Card Spend Med APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - Credit Card User APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - Crypto Holders APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - Disposable Income High APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - Disposable Income Low APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - Disposable Income Med APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - Downsizer APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - First Home Buyer APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - HHI $100k $150k APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - HHI $150k $200k APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - HHI $65k $100k APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - HHI Over $200k APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - HHI Under $65k APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - High Income Families APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - High Income Retirees APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - High Income Singles and Couples APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - High Spenders APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - Home Owners APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - Home Owners US,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - Home Purchase N12M APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - Income All High APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - Income All Low APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - Income All Med APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - Income High APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - Income Low APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - Income Med APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - Investment Portfolio Value High APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - Investment Portfolio Value Low APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - Investment Portfolio Value Med APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - Low Income Families APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - Low Income Retirees APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - Low Income Singles and Couples APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - Mid Income Families APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - Mid Income Retirees APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - Mid Income Singles and Couples APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - Mortgage Intenders APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - Net Worth High APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - Net Worth Low APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - Net Worth Med APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - No Credit Card APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - Personal Loan Intenders APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - Price Sensitive High APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - Price Sensitive Low APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - Price Sensitive Med APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - Private Health Plan No APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - Private Health Plan Yes APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - Prop Owned Outright APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - Property Equity High APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - Property Equity Low APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - Property Equity Med APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - Property Investor APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - Refinancer APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - Savers APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - Super All APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - Super SMSF APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - Super Vale High APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - Super Vale Low APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - Super Vale Med APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - Upsizer APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - Use Broker APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Financial - Use Financial Advisor APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Food - Dining Out All APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Food - Dining Out Bars And Pubs APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Food - Dining Out Chinese Cuisine APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Food - Dining Out Dominos APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Food - Dining Out Hotels And Pubs APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Food - Dining Out Indian Cuisine APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Food - Dining Out Japanese Cuisine APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Food - Dining Out Middle Eastern Cuisine APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Food - Dining Out Pizza And Pasta Places APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Food - Dining Out Pizza Hut APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Food - Dining Out Thai Cuisine APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Food - Dining Out Vietnamese Cuisine APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Food - Fast Food Fans APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Food - Fast Food Hungry Jacks APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Food - Fast Food KFC APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Food - Fast Food Mcdonalds APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Food - Fast Food Red Rooster APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Food - Fast Food Subway APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Food - Fast Foodies APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Food - Food Delivery Deliveroo APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Food - Food Delivery Menulog APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Food - Food Delivery Service APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Food - Food Delivery Uber Eats APAC,AU-DWH-Summit
AU - DWH - SMRTR - ID - Summit - Food - Foodies APAC,AU-DWH-Summit
